filename,clust
input\kasumi_wav\私達が知らない、何か？それって、なんだろう…….wav,1
input\kasumi_wav\私達の『キラキラドキドキ』をもう１回取り戻すの！.wav,0
input\kasumi_wav\私達のわがままをたくさん聞いてくれて、本当にありがとうございました！.wav,2
input\kasumi_wav\私達のライブに来てくれた人が、いつか、私達の音楽をきっかけに『その時』感じたものを思い出してくれる！.wav,0
input\kasumi_wav\私達の演奏、オーナーのところまで伝わりましたか！？.wav,2
input\kasumi_wav\私達はカボチャを作ったんだけど、皮をむいたみかんみたいになっちゃったんだよね～.wav,0
input\kasumi_wav\私達も勝手にステージに上がって……ごめんなさい！.wav,0
input\kasumi_wav\私達よりもさ、りみりんはきっともーっと大変だったよね。作曲だけじゃなくて、作詞もして！.wav,0
input\kasumi_wav\私達を楽しませてくれたおもちゃが、今の子達をまた楽しませてあげられるってすごいことだよね.wav,0
input\kasumi_wav\私達５人で……！.wav,0
input\kasumi_wav\窓から、星見えるかなって.wav,0
input\kasumi_wav\立希ちゃんも！.wav,0
input\kasumi_wav\結婚式ライブ、もし実現したら遊びに来てね！.wav,0
input\kasumi_wav\絶対、いいアイディアだと思ったんだけどな……会場に来られない人だってたくさんいるはずでしょ？そういう人だってライブを楽しめると思うし…….wav,1
input\kasumi_wav\絶対、ぜ～～～ったい！ライブの熱が届くようにがんばります！.wav,2
input\kasumi_wav\絶対、盛り上がると思うよ～！.wav,2
input\kasumi_wav\絶対だよ！　絶対絶対ぜ～～～ったい！約束ね！.wav,0
input\kasumi_wav\絶対にここでライブしたいから……！キラキラドキドキしたいだけじゃなくて、ここが、SPACEが好きだから！.wav,0
input\kasumi_wav\絶対またライブします！.wav,2
input\kasumi_wav\絶対やります！.wav,0
input\kasumi_wav\絶対作りたいっ！.wav,2
input\kasumi_wav\絶対成功させるぞ～！協力よろしくお願いしますね！頼りにしてますから！.wav,0
input\kasumi_wav\絶対食べるから……ちょ、ちょっと待ってて……っ！.wav,2
input\kasumi_wav\緊張はしてるよ！けど、楽しい気持ちのほうが大きいかな！.wav,1
input\kasumi_wav\練習いっぱいしたし、失敗はしたけど楽しかったので…….wav,0
input\kasumi_wav\練習がんばったんだもん！　大丈夫だよ！.wav,0
input\kasumi_wav\練習しながら並び方を変えてみたり、カメラの位置を調整したりして、一番いい演奏を観てもらえるように工夫しました！.wav,0
input\kasumi_wav\練習だもん、大丈夫大丈夫～！今からポピパのみんなに聞いてみるね.wav,1
input\kasumi_wav\練習ではなかなか成功しなかったんですけど、本番ではそれなりに上手く出来ました！.wav,0
input\kasumi_wav\練習にも間に合わなかったし……あーあ、また明日も居残りかー.wav,1
input\kasumi_wav\練習の合間に、つまむ感じで食べてね！えっと、置き場所は…….wav,0
input\kasumi_wav\練習の時、有咲がみんなのこと大好きって言ってたな～って.wav,0
input\kasumi_wav\練習方法？もっちろん、それはちゃんと調べてみたよ！.wav,1
input\kasumi_wav\縫っても縫っても終わんない……！うう、今日中に完成なんて無理だよ〜.wav,0
input\kasumi_wav\美味しいよねっ♪でも私、あんこ餅も食べたーいっ！お正月と言ったらお餅だもんね！.wav,0
input\kasumi_wav\美咲ちゃん、今日はなんの日っ？.wav,0
input\kasumi_wav\美咲ちゃんは家族にクリスマスプレゼントもう用意した？.wav,0
input\kasumi_wav\羽丘もホントに楽しそうだよね！この前のハロウィンイベントも、すっごく楽しかったし！.wav,0
input\kasumi_wav\考えて…………ない。とにかく私の気持ち、全部有咲にぶつけてみる！.wav,0
input\kasumi_wav\聞いてください。『夢みるSunflower』.wav,2
input\kasumi_wav\聞いてください！　曲名は……『Happy Happy Party!』.wav,2
input\kasumi_wav\聞いてほしい話っていうのは、ポピパのことなんです.wav,0
input\kasumi_wav\聞きたいです！　まりなさん教えてくださいっ！.wav,2
input\kasumi_wav\聴いてくれるの？それじゃ、今度CiRCLEに行くとき、お気に入りのCD持っていくね.wav,0
input\kasumi_wav\背が伸びたとか、自転車に乗れるようになったとか、そういうのじゃなくて、もっと雰囲気っていうか、空気っていうか～.wav,0
input\kasumi_wav\腕をぐるぐる！？今度やってみよう！.wav,0
input\kasumi_wav\自分が使ってたおもちゃが、今の子達にも遊んでもらえるってなんか嬉しくなっちゃいますよね～！.wav,1
input\kasumi_wav\良かった〜。実は、ちょっと話を聞いてもらいたくって！.wav,0
input\kasumi_wav\良かった〜。早退したっていうから心配しちゃった。朝もなんか変だったし.wav,1
input\kasumi_wav\色々あったもんね〜。このキャンディーはその思い出の一品ってことで！.wav,2
input\kasumi_wav\色んなお店に置いてもらおうね！私、今からお願いに行ってくるっ！.wav,2
input\kasumi_wav\花園おたえちゃん。うちのクラスの.wav,1
input\kasumi_wav\花音先輩はライブも来てくれるんですよね？.wav,1
input\kasumi_wav\苦しいことがあると、ここに来てあの時のことを思い出して、元気をもらえるし.wav,1
input\kasumi_wav\落ち着けない！　落ち着かないよっ！.wav,0
input\kasumi_wav\蘭ちゃんとか友希那先輩とか、いろんな人に会えたし、知らない人達もみーんなステキな仮装をしてて学校中にキラキラドキドキが詰まってました！.wav,0
input\kasumi_wav\蘭ちゃんのドレス姿だぁ！いつもの雰囲気と全然違って、まるで映画に出てくるお嬢様みたい！.wav,0
input\kasumi_wav\虫歯が治ったお祝いに、サプライズを用意したんだ！.wav,0
input\kasumi_wav\虫！？どこ！？.wav,2
input\kasumi_wav\行くって……どこに？.wav,2
input\kasumi_wav\行くなら行くって言ってよ、探しちゃった！.wav,0
input\kasumi_wav\行くよ！　ポピパ〜〜〜〜！！！.wav,2
input\kasumi_wav\行こうよ～。有咲がいないとギターとドラムだけになっちゃうから、全然練習にならないんだって～.wav,0
input\kasumi_wav\行っちゃう！？　海外！.wav,2
input\kasumi_wav\行ってみましょう！.wav,2
input\kasumi_wav\衣装でしょ、ランダムスターでしょ、今まで演奏してきたたくさんの歌でしょ…….wav,1
input\kasumi_wav\見た目も名前もかわいくて、ぜーんぶ食べちゃいたいくらい！.wav,0
input\kasumi_wav\見つけた、キラキラドキドキできるもの……！！.wav,2
input\kasumi_wav\見ていい？　触っていい？.wav,0
input\kasumi_wav\見てください！すっごくキレイな石を見つけましたっ.wav,0
input\kasumi_wav\見てください！会場にはまだこんなにたくさんのお客さんがいますよ！.wav,0
input\kasumi_wav\見てみて！上のところのウサギ、かわいいでしょ？砂糖菓子で作ったんだよ！.wav,0
input\kasumi_wav\見て見て、有咲！ダンシングフラワーだよ！.wav,2
input\kasumi_wav\見て見てはぐ、ご馳走もいっぱいだよ〜っ！うーん、いいにおい♪.wav,2
input\kasumi_wav\見て見て！この折り畳み傘、新しく買ったんだ.wav,0
input\kasumi_wav\見て見て！これ！　いいでしょ～？.wav,0
input\kasumi_wav\言ってた！.wav,2
input\kasumi_wav\試着したときは上手にできたのに……んっ……んんんーっ！　あっ、できたっ！.wav,0
input\kasumi_wav\誘ったんだけど、ダメだって.wav,1
input\kasumi_wav\誘惑がいっぱいで、このままじゃ我慢できないかも……何かいい方法ないかな～？.wav,0
input\kasumi_wav\誰かに脅されてる？.wav,1
input\kasumi_wav\誰かを思って贈り物をするって、すっごく素敵なことなんだっ.wav,0
input\kasumi_wav\誰にだってまちがいはある！.wav,2
input\kasumi_wav\誰のって……りみりんのお姉さんの、ゆり先輩のですよ！.wav,0
input\kasumi_wav\課題は終わっちゃったけど、私もっとおたえと弾きたい！.wav,1
input\kasumi_wav\諦めません！また明日もお願いします！.wav,2
input\kasumi_wav\買い出しかな？お疲れさまっ！.wav,0
input\kasumi_wav\買っちゃおうかな〜、どうしよっかな〜、.wav,0
input\kasumi_wav\貼り紙？えっと…….wav,0
input\kasumi_wav\賛成！いざ、戦地へ！！.wav,2
input\kasumi_wav\賛成～～！.wav,2
input\kasumi_wav\足りないってなんだろう？.wav,1
input\kasumi_wav\身体はなんともないって。声もしばらく休んだら出るようになるって.wav,1
input\kasumi_wav\身近で……お祭りを盛り上げる曲……ううーん.wav,0
input\kasumi_wav\迷うことないよりみりん！　ぜーんぶ食べちゃお！.wav,0
input\kasumi_wav\迷うことない？　……そっか！　やりたいことはみーんなやっちゃえばいーんだ！その度にもっともっとみんなと仲良くなって…….wav,0
input\kasumi_wav\途中で寝ちゃって間違えて送信しちゃったんだと思う……私も、全然わからないし.wav,1
input\kasumi_wav\途中で気づいてよかったあ～。実はお使いの途中だったんだ.wav,0
input\kasumi_wav\遅くなったらお母さんに怒られちゃうとこだったよ～.wav,0
input\kasumi_wav\違う、こっちのポケットだ！あったあった！　よかった～！！.wav,0
input\kasumi_wav\違うって、おたえ～。あれは、ちょっとだけ目をつぶって考えごとしてただけ.wav,1
input\kasumi_wav\違うよ……！ていうか重いから、早く運んじゃおう！.wav,1
input\kasumi_wav\違うよっ……！　有咲だけじゃない！さーや、りみりん、おたえ！　その誰かが抜けちゃっても、私はもう絶対にキラキラドキドキできないんだよ！.wav,0
input\kasumi_wav\違うよ！　友達！！.wav,0
input\kasumi_wav\違うよ～！　もっとちゃんとしたことだって！.wav,2
input\kasumi_wav\違う形になることが成長……か。それじゃあライブもこれから、どんどん違う形になっていくのかな？.wav,1
